user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,total_transactions
USER_001902,responsible_borrower,2,0,78.125,17
USER_001903,occasional_borrower,2,0,78.125,13
USER_001904,occasional_borrower,1,2,50.0,12
USER_001905,risky_borrower,3,1,50.0,21
USER_001906,occasional_borrower,1,0,62.5,16
USER_001907,non_borrower,0,-1,0.0,14
USER_001908,responsible_borrower,3,0,97.65625,22
USER_001909,non_borrower,0,-1,0.0,14
USER_001910,responsible_borrower,3,0,97.65625,24
USER_001911,occasional_borrower,2,1,62.5,14
USER_001912,non_borrower,0,-1,0.0,20
USER_001913,responsible_borrower,3,1,78.125,24
USER_001914,non_borrower,0,-1,0.0,13
USER_001915,non_borrower,0,-1,0.0,13
USER_001916,non_borrower,0,-1,0.0,8
USER_001917,occasional_borrower,2,0,78.125,17
USER_001918,occasional_borrower,2,1,62.5,12
USER_001919,responsible_borrower,3,0,97.65625,23
USER_001920,defaulter,1,2,50.0,14
USER_001921,non_borrower,0,-1,0.0,17
USER_001922,non_borrower,0,-1,0.0,20
USER_001923,responsible_borrower,4,1,97.65625,23
USER_001924,responsible_borrower,2,0,78.125,24
USER_001925,responsible_borrower,3,0,97.65625,21
USER_001926,non_borrower,0,-1,0.0,11
USER_001927,non_borrower,0,-1,0.0,11
USER_001928,non_borrower,0,-1,0.0,19
USER_001929,non_borrower,0,-1,0.0,15
USER_001930,responsible_borrower,2,0,78.125,13
USER_001931,non_borrower,0,-1,0.0,18
USER_001932,responsible_borrower,2,0,78.125,18
USER_001933,non_borrower,0,-1,0.0,21
USER_001934,responsible_borrower,3,0,97.65625,26
USER_001935,responsible_borrower,1,0,62.5,12
USER_001936,non_borrower,0,-1,0.0,15
USER_001937,non_borrower,0,-1,0.0,15
USER_001938,responsible_borrower,3,1,78.125,18
USER_001939,non_borrower,0,-1,0.0,17
USER_001940,occasional_borrower,1,1,50.0,15
USER_001941,non_borrower,0,-1,0.0,12
USER_001942,occasional_borrower,1,0,62.5,19
USER_001943,non_borrower,0,-1,0.0,14
USER_001944,responsible_borrower,2,0,78.125,29
USER_001945,non_borrower,0,-1,0.0,20
USER_001946,responsible_borrower,2,0,78.125,15
USER_001947,responsible_borrower,3,1,78.125,21
USER_001948,non_borrower,0,-1,0.0,12
USER_001949,occasional_borrower,2,1,62.5,13
USER_001950,occasional_borrower,1,2,50.0,11
USER_001951,responsible_borrower,4,1,97.65625,29
USER_001952,occasional_borrower,2,1,62.5,24
USER_001953,non_borrower,0,-1,0.0,17
USER_001954,defaulter,1,2,50.0,18
USER_001955,responsible_borrower,3,1,78.125,19
USER_001956,non_borrower,0,-1,0.0,10
USER_001957,responsible_borrower,2,0,78.125,19
USER_001958,risky_borrower,3,1,50.0,20
USER_001959,non_borrower,0,-1,0.0,9
USER_001960,non_borrower,0,-1,0.0,12
USER_001961,non_borrower,0,-1,0.0,14
USER_001962,non_borrower,0,-1,0.0,14
USER_001963,responsible_borrower,3,0,97.65625,19
USER_001964,non_borrower,0,-1,0.0,16
USER_001965,responsible_borrower,3,1,78.125,19
USER_001966,defaulter,1,2,50.0,20
USER_001967,occasional_borrower,2,1,50.0,26
USER_001968,risky_borrower,1,2,50.0,16
USER_001969,risky_borrower,1,2,50.0,11
USER_001970,non_borrower,0,-1,0.0,14
USER_001971,defaulter,1,2,50.0,12
USER_001972,occasional_borrower,2,0,78.125,24
USER_001973,non_borrower,0,-1,0.0,17
USER_001974,non_borrower,0,-1,0.0,12
USER_001975,non_borrower,0,-1,0.0,15
USER_001976,non_borrower,0,-1,0.0,16
USER_001977,non_borrower,0,-1,0.0,17
USER_001978,non_borrower,0,-1,0.0,15
USER_001979,non_borrower,0,-1,0.0,18
USER_001980,risky_borrower,3,1,50.0,17
USER_001981,occasional_borrower,2,1,62.5,25
USER_001982,non_borrower,0,-1,0.0,14
USER_001983,responsible_borrower,2,0,78.125,15
USER_001984,non_borrower,0,-1,0.0,22
USER_001985,occasional_borrower,2,1,62.5,13
USER_001986,non_borrower,0,-1,0.0,17
USER_001987,risky_borrower,1,2,50.0,14
USER_001988,occasional_borrower,2,0,78.125,21
USER_001989,responsible_borrower,3,0,97.65625,22
USER_001990,occasional_borrower,1,1,50.0,14
USER_001991,responsible_borrower,2,1,62.5,22
USER_001992,non_borrower,0,-1,0.0,19
USER_001993,occasional_borrower,2,1,62.5,16
USER_001994,occasional_borrower,1,0,62.5,14
USER_001995,responsible_borrower,2,0,78.125,19
USER_001996,risky_borrower,3,1,50.0,23
USER_001997,occasional_borrower,1,1,50.0,15
USER_001998,occasional_borrower,2,1,62.5,19
USER_001999,responsible_borrower,2,0,78.125,15
USER_002000,responsible_borrower,2,1,62.5,13
USER_002001,responsible_borrower,4,0,122.0703125,30
USER_002002,occasional_borrower,1,0,62.5,16
USER_002003,non_borrower,0,-1,0.0,24
USER_002004,responsible_borrower,3,0,97.65625,22
USER_002005,responsible_borrower,4,0,122.0703125,29
USER_002006,non_borrower,0,-1,0.0,12
USER_002007,non_borrower,0,-1,0.0,16
USER_002008,non_borrower,0,-1,0.0,12
USER_002009,defaulter,1,2,50.0,17
USER_002010,responsible_borrower,3,1,78.125,26
USER_002011,non_borrower,0,-1,0.0,20
USER_002012,risky_borrower,2,1,50.0,12
USER_002013,non_borrower,0,-1,0.0,22
USER_002014,non_borrower,0,-1,0.0,10
USER_002015,non_borrower,0,-1,0.0,13
USER_002016,responsible_borrower,2,0,78.125,15
USER_002017,non_borrower,0,-1,0.0,13
USER_002018,responsible_borrower,3,0,97.65625,22
USER_002019,non_borrower,0,-1,0.0,17
USER_002020,responsible_borrower,3,0,97.65625,26
USER_002021,non_borrower,0,-1,0.0,16
USER_002022,occasional_borrower,1,0,62.5,27
USER_002023,responsible_borrower,3,0,97.65625,27
USER_002024,non_borrower,0,-1,0.0,18
USER_002025,non_borrower,0,-1,0.0,17
USER_002026,occasional_borrower,2,1,62.5,20
USER_002027,defaulter,1,2,50.0,18
USER_002028,non_borrower,0,-1,0.0,10
USER_002029,non_borrower,0,-1,0.0,10
USER_002030,occasional_borrower,1,0,62.5,16
USER_002031,risky_borrower,2,2,50.0,23
USER_002032,responsible_borrower,2,0,78.125,19
USER_002033,non_borrower,0,-1,0.0,16
USER_002034,non_borrower,0,-1,0.0,22
USER_002035,responsible_borrower,2,1,62.5,19
USER_002036,non_borrower,0,-1,0.0,23
USER_002037,responsible_borrower,2,1,62.5,26
USER_002038,non_borrower,0,-1,0.0,12
USER_002039,responsible_borrower,3,1,78.125,20
USER_002040,non_borrower,0,-1,0.0,13
USER_002041,non_borrower,0,-1,0.0,17
USER_002042,occasional_borrower,1,0,62.5,19
USER_002043,responsible_borrower,2,0,78.125,15
USER_002044,non_borrower,0,-1,0.0,15
USER_002045,occasional_borrower,2,1,62.5,10
USER_002046,responsible_borrower,2,0,78.125,11
USER_002047,non_borrower,0,-1,0.0,19
USER_002048,non_borrower,0,-1,0.0,14
USER_002049,non_borrower,0,-1,0.0,16
USER_002050,non_borrower,0,-1,0.0,15
USER_002051,risky_borrower,3,1,50.0,23
USER_002052,non_borrower,0,-1,0.0,13
USER_002053,responsible_borrower,2,0,78.125,15
USER_002054,responsible_borrower,4,0,122.0703125,37
USER_002055,non_borrower,0,-1,0.0,10
USER_002056,occasional_borrower,1,2,50.0,22
USER_002057,non_borrower,0,-1,0.0,12
USER_002058,occasional_borrower,1,0,62.5,23
USER_002059,responsible_borrower,3,1,78.125,21
USER_002060,non_borrower,0,-1,0.0,10
USER_002061,responsible_borrower,3,0,97.65625,22
USER_002062,responsible_borrower,3,0,97.65625,25
USER_002063,occasional_borrower,1,0,62.5,16
USER_002064,responsible_borrower,4,1,78.125,25
USER_002065,non_borrower,0,-1,0.0,13
USER_002066,responsible_borrower,3,1,78.125,25
USER_002067,responsible_borrower,2,0,78.125,19
USER_002068,responsible_borrower,2,1,62.5,33
USER_002069,responsible_borrower,2,0,78.125,14
USER_002070,risky_borrower,2,1,50.0,16
USER_002071,non_borrower,0,-1,0.0,17
USER_002072,non_borrower,0,-1,0.0,15
USER_002073,responsible_borrower,3,0,97.65625,21
USER_002074,non_borrower,0,-1,0.0,13
USER_002075,non_borrower,0,-1,0.0,11
USER_002076,responsible_borrower,2,0,78.125,17
USER_002077,non_borrower,0,-1,0.0,14
USER_002078,risky_borrower,4,1,50.0,30
USER_002079,occasional_borrower,1,0,62.5,18
USER_002080,occasional_borrower,1,0,62.5,17
USER_002081,non_borrower,0,-1,0.0,14
USER_002082,occasional_borrower,2,1,62.5,22
USER_002083,responsible_borrower,2,0,78.125,19
USER_002084,non_borrower,0,-1,0.0,14
USER_002085,responsible_borrower,2,0,78.125,14
USER_002086,non_borrower,0,-1,0.0,15
USER_002087,non_borrower,0,-1,0.0,17
USER_002088,non_borrower,0,-1,0.0,17
USER_002089,non_borrower,0,-1,0.0,7
USER_002090,responsible_borrower,4,1,78.125,27
USER_002091,responsible_borrower,2,0,78.125,21
USER_002092,non_borrower,0,-1,0.0,11
USER_002093,occasional_borrower,2,1,62.5,15
USER_002094,risky_borrower,4,1,50.0,28
USER_002095,non_borrower,0,-1,0.0,13
USER_002096,responsible_borrower,2,0,78.125,20
USER_002097,non_borrower,0,-1,0.0,13
USER_002098,non_borrower,0,-1,0.0,14
USER_002099,non_borrower,0,-1,0.0,21
USER_002100,occasional_borrower,2,1,50.0,17
USER_002101,non_borrower,0,-1,0.0,20
USER_002102,responsible_borrower,3,1,78.125,22
USER_002103,non_borrower,0,-1,0.0,16
USER_002104,responsible_borrower,2,0,78.125,15
USER_002105,responsible_borrower,2,0,78.125,23
USER_002106,occasional_borrower,1,0,62.5,23
USER_002107,non_borrower,0,-1,0.0,11
USER_002108,responsible_borrower,2,0,78.125,11
USER_002109,responsible_borrower,2,0,78.125,13
USER_002110,responsible_borrower,2,0,78.125,20
USER_002111,non_borrower,0,-1,0.0,11
USER_002112,responsible_borrower,3,0,97.65625,23
USER_002113,responsible_borrower,2,0,78.125,13
USER_002114,non_borrower,0,-1,0.0,16
USER_002115,non_borrower,0,-1,0.0,17
USER_002116,non_borrower,0,-1,0.0,12
USER_002117,responsible_borrower,2,0,78.125,20
USER_002118,non_borrower,0,-1,0.0,16
USER_002119,responsible_borrower,3,1,62.5,20
USER_002120,risky_borrower,2,1,50.0,16
USER_002121,non_borrower,0,-1,0.0,12
USER_002122,non_borrower,0,-1,0.0,12
USER_002123,risky_borrower,3,1,50.0,17
USER_002124,occasional_borrower,1,0,62.5,21
USER_002125,non_borrower,0,-1,0.0,9
USER_002126,defaulter,1,2,50.0,18
USER_002127,non_borrower,0,-1,0.0,9
USER_002128,non_borrower,0,-1,0.0,13
USER_002129,non_borrower,0,-1,0.0,16
USER_002130,non_borrower,0,-1,0.0,20
USER_002131,responsible_borrower,2,1,62.5,17
USER_002132,non_borrower,0,-1,0.0,12
USER_002133,non_borrower,0,-1,0.0,9
USER_002134,non_borrower,0,-1,0.0,10
USER_002135,responsible_borrower,2,0,78.125,21
USER_002136,non_borrower,0,-1,0.0,23
USER_002137,responsible_borrower,3,0,97.65625,17
USER_002138,non_borrower,0,-1,0.0,14
USER_002139,risky_borrower,2,2,50.0,17
USER_002140,non_borrower,0,-1,0.0,16
USER_002141,responsible_borrower,2,0,78.125,15
USER_002142,risky_borrower,1,2,50.0,17
USER_002143,occasional_borrower,2,1,62.5,20
USER_002144,responsible_borrower,2,0,78.125,14
USER_002145,non_borrower,0,-1,0.0,13
USER_002146,responsible_borrower,2,1,62.5,17
USER_002147,responsible_borrower,2,0,78.125,12
USER_002148,risky_borrower,2,2,50.0,21
USER_002149,risky_borrower,3,2,50.0,18
USER_002150,occasional_borrower,2,1,62.5,21
USER_002151,responsible_borrower,2,0,78.125,14
USER_002152,occasional_borrower,1,2,50.0,15
USER_002153,occasional_borrower,1,0,62.5,12
USER_002154,occasional_borrower,2,0,78.125,24
USER_002155,occasional_borrower,1,0,62.5,15
USER_002156,occasional_borrower,1,2,50.0,18
USER_002157,responsible_borrower,2,0,78.125,24
USER_002158,responsible_borrower,2,0,78.125,17
USER_002159,responsible_borrower,3,0,97.65625,25
USER_002160,non_borrower,0,-1,0.0,12
USER_002161,responsible_borrower,2,0,78.125,23
USER_002162,responsible_borrower,3,1,78.125,22
USER_002163,risky_borrower,3,2,50.0,32
USER_002164,non_borrower,0,-1,0.0,19
USER_002165,responsible_borrower,2,0,78.125,16
USER_002166,non_borrower,0,-1,0.0,13
USER_002167,occasional_borrower,2,0,78.125,18
USER_002168,non_borrower,0,-1,0.0,13
USER_002169,responsible_borrower,4,1,97.65625,28
USER_002170,responsible_borrower,3,1,78.125,29
USER_002171,occasional_borrower,1,0,62.5,16
USER_002172,responsible_borrower,3,1,78.125,19
USER_002173,responsible_borrower,2,0,78.125,19
USER_002174,non_borrower,0,-1,0.0,15
USER_002175,non_borrower,0,-1,0.0,21
USER_002176,responsible_borrower,2,0,78.125,22
USER_002177,responsible_borrower,2,0,78.125,19
USER_002178,non_borrower,0,-1,0.0,17
USER_002179,non_borrower,0,-1,0.0,15
USER_002180,responsible_borrower,2,1,62.5,18
USER_002181,responsible_borrower,1,0,62.5,7
USER_002182,non_borrower,0,-1,0.0,23
USER_002183,non_borrower,0,-1,0.0,11
USER_002184,responsible_borrower,4,0,122.0703125,28
USER_002185,responsible_borrower,2,1,62.5,23
USER_002186,non_borrower,0,-1,0.0,20
USER_002187,occasional_borrower,2,1,50.0,16
USER_002188,responsible_borrower,3,1,78.125,23
USER_002189,risky_borrower,3,1,50.0,24
USER_002190,responsible_borrower,2,0,78.125,17
USER_002191,occasional_borrower,2,0,78.125,19
USER_002192,risky_borrower,2,2,50.0,18
USER_002193,non_borrower,0,-1,0.0,18
USER_002194,responsible_borrower,3,0,97.65625,21
USER_002195,non_borrower,0,-1,0.0,22
USER_002196,responsible_borrower,2,0,78.125,18
USER_002197,non_borrower,0,-1,0.0,19
USER_002198,risky_borrower,2,1,50.0,14
USER_002199,responsible_borrower,2,0,78.125,17
USER_002200,responsible_borrower,3,0,97.65625,20
USER_002201,occasional_borrower,2,1,62.5,21
USER_002202,responsible_borrower,2,0,78.125,22
USER_002203,non_borrower,0,-1,0.0,19
USER_002204,non_borrower,0,-1,0.0,16
USER_002205,non_borrower,0,-1,0.0,13
USER_002206,non_borrower,0,-1,0.0,10
USER_002207,occasional_borrower,1,0,62.5,19
USER_002208,responsible_borrower,3,0,97.65625,20
USER_002209,non_borrower,0,-1,0.0,16
USER_002210,non_borrower,0,-1,0.0,23
USER_002211,responsible_borrower,2,0,78.125,16
USER_002212,occasional_borrower,1,0,62.5,16
USER_002213,responsible_borrower,2,0,78.125,17
USER_002214,non_borrower,0,-1,0.0,19
USER_002215,defaulter,1,2,50.0,22
USER_002216,responsible_borrower,4,1,97.65625,33
USER_002217,occasional_borrower,1,1,50.0,15
USER_002218,non_borrower,0,-1,0.0,13
USER_002219,responsible_borrower,3,1,78.125,19
USER_002220,risky_borrower,4,1,50.0,24
USER_002221,occasional_borrower,2,1,62.5,20
USER_002222,responsible_borrower,2,0,78.125,15
USER_002223,responsible_borrower,4,0,122.0703125,22
USER_002224,non_borrower,0,-1,0.0,12
USER_002225,responsible_borrower,2,1,62.5,21
USER_002226,responsible_borrower,3,0,97.65625,22
USER_002227,responsible_borrower,2,1,62.5,16
USER_002228,non_borrower,0,-1,0.0,24
USER_002229,responsible_borrower,3,1,50.0,23
USER_002230,non_borrower,0,-1,0.0,14
USER_002231,occasional_borrower,1,0,62.5,10
USER_002232,occasional_borrower,2,1,62.5,12
USER_002233,responsible_borrower,2,0,78.125,21
USER_002234,non_borrower,0,-1,0.0,16
USER_002235,non_borrower,0,-1,0.0,15
USER_002236,responsible_borrower,2,0,78.125,17
USER_002237,occasional_borrower,2,1,62.5,20
USER_002238,responsible_borrower,2,0,78.125,17
USER_002239,non_borrower,0,-1,0.0,12
USER_002240,non_borrower,0,-1,0.0,16
USER_002241,responsible_borrower,3,0,97.65625,24
USER_002242,defaulter,1,2,50.0,19
USER_002243,responsible_borrower,2,1,62.5,23
USER_002244,responsible_borrower,3,0,97.65625,27
USER_002245,non_borrower,0,-1,0.0,19
USER_002246,occasional_borrower,1,0,62.5,23
USER_002247,non_borrower,0,-1,0.0,16
USER_002248,responsible_borrower,2,1,62.5,18
USER_002249,non_borrower,0,-1,0.0,20
USER_002250,non_borrower,0,-1,0.0,16
USER_002251,non_borrower,0,-1,0.0,21
USER_002252,non_borrower,0,-1,0.0,13
USER_002253,non_borrower,0,-1,0.0,16
USER_002254,risky_borrower,2,1,50.0,17
USER_002255,non_borrower,0,-1,0.0,11
USER_002256,responsible_borrower,3,1,78.125,20
USER_002257,non_borrower,0,-1,0.0,16
USER_002258,responsible_borrower,2,0,78.125,18
USER_002259,non_borrower,0,-1,0.0,14
USER_002260,occasional_borrower,2,1,62.5,18
USER_002261,responsible_borrower,3,0,97.65625,21
USER_002262,responsible_borrower,2,0,78.125,14
USER_002263,responsible_borrower,3,1,78.125,29
USER_002264,responsible_borrower,2,0,78.125,32
USER_002265,non_borrower,0,-1,0.0,18
USER_002266,non_borrower,0,-1,0.0,17
USER_002267,non_borrower,0,-1,0.0,12
USER_002268,responsible_borrower,4,0,122.0703125,26
USER_002269,non_borrower,0,-1,0.0,12
USER_002270,responsible_borrower,2,1,62.5,11
USER_002271,responsible_borrower,3,0,97.65625,19
USER_002272,non_borrower,0,-1,0.0,19
USER_002273,responsible_borrower,2,0,78.125,16
USER_002274,non_borrower,0,-1,0.0,18
USER_002275,occasional_borrower,2,1,62.5,27
USER_002276,non_borrower,0,-1,0.0,17
USER_002277,responsible_borrower,2,0,78.125,15
USER_002278,occasional_borrower,1,0,62.5,21
USER_002279,non_borrower,0,-1,0.0,18
USER_002280,occasional_borrower,2,1,62.5,19
USER_002281,non_borrower,0,-1,0.0,16
USER_002282,responsible_borrower,2,0,78.125,18
USER_002283,responsible_borrower,2,0,78.125,20
USER_002284,non_borrower,0,-1,0.0,8
USER_002285,occasional_borrower,1,0,62.5,7
USER_002286,responsible_borrower,1,0,62.5,11
USER_002287,responsible_borrower,3,0,97.65625,21
USER_002288,non_borrower,0,-1,0.0,14
USER_002289,responsible_borrower,2,0,78.125,16
USER_002290,responsible_borrower,4,1,78.125,30
USER_002291,occasional_borrower,1,1,50.0,12
USER_002292,occasional_borrower,2,1,50.0,16
USER_002293,responsible_borrower,1,0,62.5,10
USER_002294,non_borrower,0,-1,0.0,15
USER_002295,responsible_borrower,2,1,62.5,15
USER_002296,occasional_borrower,2,0,78.125,16
USER_002297,responsible_borrower,3,0,97.65625,25
USER_002298,responsible_borrower,2,1,62.5,19
USER_002299,responsible_borrower,3,1,78.125,17
USER_002300,responsible_borrower,3,0,97.65625,22
USER_002301,non_borrower,0,-1,0.0,23
USER_002302,responsible_borrower,3,0,97.65625,21
USER_002303,responsible_borrower,3,0,97.65625,25
USER_002304,non_borrower,0,-1,0.0,16
USER_002305,risky_borrower,2,2,50.0,16
USER_002306,responsible_borrower,2,0,78.125,22
USER_002307,responsible_borrower,2,0,78.125,12
USER_002308,occasional_borrower,1,0,62.5,14
USER_002309,non_borrower,0,-1,0.0,19
USER_002310,non_borrower,0,-1,0.0,19
USER_002311,risky_borrower,3,2,50.0,23
USER_002312,occasional_borrower,1,0,62.5,11
USER_002313,responsible_borrower,3,0,97.65625,26
USER_002314,occasional_borrower,1,1,50.0,15
USER_002315,occasional_borrower,1,1,50.0,16
USER_002316,risky_borrower,3,2,50.0,22
USER_002317,non_borrower,0,-1,0.0,15
USER_002318,occasional_borrower,1,1,50.0,13
USER_002319,risky_borrower,1,2,50.0,17
USER_002320,non_borrower,0,-1,0.0,20
USER_002321,non_borrower,0,-1,0.0,21
USER_002322,responsible_borrower,2,0,78.125,15
USER_002323,non_borrower,0,-1,0.0,16
USER_002324,responsible_borrower,4,0,122.0703125,25
USER_002325,responsible_borrower,2,0,78.125,14
USER_002326,responsible_borrower,3,1,78.125,16
USER_002327,responsible_borrower,2,0,78.125,13
USER_002328,non_borrower,0,-1,0.0,7
USER_002329,responsible_borrower,3,1,78.125,23
USER_002330,responsible_borrower,2,0,78.125,20
USER_002331,responsible_borrower,2,0,78.125,16
USER_002332,non_borrower,0,-1,0.0,18
USER_002333,occasional_borrower,2,1,50.0,20
USER_002334,responsible_borrower,3,0,97.65625,18
USER_002335,occasional_borrower,2,1,62.5,21
USER_002336,non_borrower,0,-1,0.0,13
USER_002337,non_borrower,0,-1,0.0,15
USER_002338,non_borrower,0,-1,0.0,21
USER_002339,defaulter,1,2,50.0,22
USER_002340,responsible_borrower,3,0,97.65625,19
USER_002341,responsible_borrower,3,0,97.65625,27
USER_002342,non_borrower,0,-1,0.0,13
USER_002343,responsible_borrower,2,0,78.125,17
USER_002344,non_borrower,0,-1,0.0,15
USER_002345,non_borrower,0,-1,0.0,15
USER_002346,non_borrower,0,-1,0.0,17
USER_002347,responsible_borrower,1,0,62.5,13
USER_002348,responsible_borrower,2,0,78.125,16
USER_002349,occasional_borrower,2,0,78.125,16
USER_002350,risky_borrower,3,1,50.0,21
USER_002351,responsible_borrower,3,0,97.65625,25
USER_002352,non_borrower,0,-1,0.0,13
USER_002353,non_borrower,0,-1,0.0,19
USER_002354,non_borrower,0,-1,0.0,15
USER_002355,non_borrower,0,-1,0.0,13
USER_002356,responsible_borrower,2,0,78.125,25
USER_002357,non_borrower,0,-1,0.0,12
USER_002358,responsible_borrower,2,0,78.125,14
USER_002359,responsible_borrower,3,0,97.65625,22
USER_002360,occasional_borrower,1,0,62.5,21
USER_002361,non_borrower,0,-1,0.0,15
USER_002362,responsible_borrower,1,0,62.5,9
USER_002363,responsible_borrower,2,0,78.125,16
USER_002364,responsible_borrower,2,0,78.125,19
USER_002365,responsible_borrower,2,1,62.5,18
USER_002366,responsible_borrower,2,0,78.125,12
USER_002367,non_borrower,0,-1,0.0,12
USER_002368,non_borrower,0,-1,0.0,17
USER_002369,non_borrower,0,-1,0.0,18
USER_002370,responsible_borrower,2,0,78.125,15
USER_002371,occasional_borrower,1,1,50.0,17
USER_002372,responsible_borrower,1,0,62.5,12
USER_002373,responsible_borrower,3,0,97.65625,20
USER_002374,responsible_borrower,2,0,78.125,21
USER_002375,responsible_borrower,3,0,97.65625,24
USER_002376,responsible_borrower,3,0,97.65625,24
USER_002377,responsible_borrower,3,1,78.125,17
USER_002378,responsible_borrower,3,0,97.65625,21
USER_002379,risky_borrower,2,2,50.0,20
USER_002380,risky_borrower,1,1,50.0,12
USER_002381,responsible_borrower,3,1,78.125,21
USER_002382,responsible_borrower,2,0,78.125,17
USER_002383,responsible_borrower,3,1,78.125,20
USER_002384,risky_borrower,2,1,50.0,17
USER_002385,responsible_borrower,4,1,97.65625,27
USER_002386,non_borrower,0,-1,0.0,16
USER_002387,occasional_borrower,2,0,78.125,19
USER_002388,responsible_borrower,3,0,97.65625,26
USER_002389,responsible_borrower,2,0,78.125,20
USER_002390,risky_borrower,2,1,50.0,14
USER_002391,non_borrower,0,-1,0.0,20
USER_002392,non_borrower,0,-1,0.0,19
USER_002393,occasional_borrower,1,0,62.5,11
USER_002394,defaulter,1,2,50.0,9
USER_002395,risky_borrower,1,2,50.0,20
USER_002396,non_borrower,0,-1,0.0,21
USER_002397,responsible_borrower,2,0,78.125,18
USER_002398,risky_borrower,3,2,50.0,21
USER_002399,responsible_borrower,2,1,62.5,26
USER_002400,non_borrower,0,-1,0.0,9
USER_002401,non_borrower,0,-1,0.0,13
USER_002402,occasional_borrower,2,0,78.125,10
USER_002403,non_borrower,0,-1,0.0,16
USER_002404,responsible_borrower,2,0,78.125,23
USER_002405,risky_borrower,4,1,50.0,27
USER_002406,responsible_borrower,2,0,78.125,18
USER_002407,defaulter,1,2,50.0,20
USER_002408,non_borrower,0,-1,0.0,11
USER_002409,responsible_borrower,2,0,78.125,18
USER_002410,occasional_borrower,1,1,50.0,15
USER_002411,occasional_borrower,2,2,62.5,14
USER_002412,non_borrower,0,-1,0.0,21
USER_002413,non_borrower,0,-1,0.0,8
USER_002414,responsible_borrower,3,0,97.65625,26
USER_002415,non_borrower,0,-1,0.0,16
USER_002416,occasional_borrower,2,1,50.0,19
USER_002417,responsible_borrower,3,1,78.125,23
USER_002418,responsible_borrower,1,0,62.5,12
USER_002419,non_borrower,0,-1,0.0,9
USER_002420,non_borrower,0,-1,0.0,17
USER_002421,occasional_borrower,2,1,62.5,20
USER_002422,responsible_borrower,2,0,78.125,23
USER_002423,non_borrower,0,-1,0.0,13
USER_002424,occasional_borrower,1,0,62.5,14
USER_002425,occasional_borrower,1,0,62.5,20
USER_002426,non_borrower,0,-1,0.0,21
USER_002427,risky_borrower,3,1,50.0,18
USER_002428,responsible_borrower,3,0,97.65625,30
USER_002429,non_borrower,0,-1,0.0,11
USER_002430,non_borrower,0,-1,0.0,11
USER_002431,responsible_borrower,1,0,62.5,12
USER_002432,non_borrower,0,-1,0.0,12
USER_002433,defaulter,1,2,50.0,14
USER_002434,non_borrower,0,-1,0.0,8
USER_002435,occasional_borrower,2,1,62.5,21
USER_002436,occasional_borrower,2,1,62.5,20
USER_002437,non_borrower,0,-1,0.0,14
USER_002438,non_borrower,0,-1,0.0,14
USER_002439,non_borrower,0,-1,0.0,17
USER_002440,non_borrower,0,-1,0.0,12
USER_002441,responsible_borrower,2,0,78.125,19
USER_002442,non_borrower,0,-1,0.0,16
USER_002443,occasional_borrower,1,1,50.0,15
USER_002444,non_borrower,0,-1,0.0,16
USER_002445,risky_borrower,4,2,50.0,25
USER_002446,occasional_borrower,1,0,62.5,16
USER_002447,responsible_borrower,2,0,78.125,15
USER_002448,non_borrower,0,-1,0.0,13
USER_002449,non_borrower,0,-1,0.0,12
USER_002450,responsible_borrower,3,0,97.65625,20
USER_002451,non_borrower,0,-1,0.0,15
USER_002452,responsible_borrower,2,0,78.125,17
USER_002453,non_borrower,0,-1,0.0,16
USER_002454,responsible_borrower,3,0,97.65625,24
USER_002455,non_borrower,0,-1,0.0,17
USER_002456,responsible_borrower,2,0,78.125,16
USER_002457,non_borrower,0,-1,0.0,18
USER_002458,non_borrower,0,-1,0.0,24
USER_002459,non_borrower,0,-1,0.0,12
USER_002460,responsible_borrower,3,1,78.125,19
USER_002461,non_borrower,0,-1,0.0,16
USER_002462,non_borrower,0,-1,0.0,20
USER_002463,responsible_borrower,2,0,78.125,15
USER_002464,occasional_borrower,1,1,50.0,16
USER_002465,risky_borrower,2,2,50.0,14
USER_002466,occasional_borrower,2,1,62.5,17
USER_002467,responsible_borrower,3,0,97.65625,24
USER_002468,responsible_borrower,2,0,78.125,19
USER_002469,non_borrower,0,-1,0.0,13
USER_002470,occasional_borrower,2,1,62.5,20
USER_002471,non_borrower,0,-1,0.0,11
USER_002472,non_borrower,0,-1,0.0,15
USER_002473,risky_borrower,1,2,50.0,14
USER_002474,non_borrower,0,-1,0.0,8
USER_002475,responsible_borrower,2,0,78.125,24
USER_002476,non_borrower,0,-1,0.0,15
USER_002477,non_borrower,0,-1,0.0,25
USER_002478,risky_borrower,2,1,50.0,12
USER_002479,responsible_borrower,4,0,122.0703125,25
USER_002480,occasional_borrower,1,0,62.5,21
USER_002481,responsible_borrower,4,0,122.0703125,23
USER_002482,non_borrower,0,-1,0.0,19
USER_002483,non_borrower,0,-1,0.0,13
USER_002484,occasional_borrower,1,1,50.0,13
USER_002485,responsible_borrower,3,0,97.65625,23
USER_002486,responsible_borrower,2,1,62.5,15
USER_002487,risky_borrower,1,2,50.0,15
USER_002488,non_borrower,0,-1,0.0,17
USER_002489,responsible_borrower,3,1,78.125,18
USER_002490,non_borrower,0,-1,0.0,21
USER_002491,non_borrower,0,-1,0.0,13
USER_002492,risky_borrower,4,1,50.0,26
