user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,total_transactions
USER_002734,responsible_borrower,3,0,97.65625,22
USER_002735,responsible_borrower,2,0,78.125,13
USER_002736,responsible_borrower,2,0,78.125,15
USER_002737,responsible_borrower,3,0,97.65625,15
USER_002738,risky_borrower,2,1,50.0,16
USER_002739,responsible_borrower,2,0,78.125,26
USER_002740,occasional_borrower,2,1,50.0,19
USER_002741,occasional_borrower,2,1,62.5,14
USER_002742,non_borrower,0,-1,0.0,20
USER_002743,responsible_borrower,2,0,78.125,14
USER_002744,non_borrower,0,-1,0.0,22
USER_002745,occasional_borrower,2,1,62.5,23
USER_002746,responsible_borrower,4,0,122.0703125,29
USER_002747,non_borrower,0,-1,0.0,13
USER_002748,responsible_borrower,3,1,78.125,19
USER_002749,responsible_borrower,2,0,78.125,16
USER_002750,responsible_borrower,2,0,78.125,16
USER_002751,responsible_borrower,4,0,122.0703125,31
USER_002752,risky_borrower,2,2,50.0,17
USER_002753,non_borrower,0,-1,0.0,11
USER_002754,occasional_borrower,2,1,62.5,18
USER_002755,non_borrower,0,-1,0.0,19
USER_002756,non_borrower,0,-1,0.0,13
USER_002757,non_borrower,0,-1,0.0,14
USER_002758,non_borrower,0,-1,0.0,18
USER_002759,non_borrower,0,-1,0.0,11
USER_002760,responsible_borrower,3,1,78.125,20
USER_002761,risky_borrower,1,2,50.0,21
USER_002762,defaulter,1,2,50.0,22
USER_002763,responsible_borrower,2,1,62.5,19
USER_002764,risky_borrower,3,1,50.0,23
USER_002765,responsible_borrower,3,0,97.65625,24
USER_002766,responsible_borrower,2,0,78.125,21
USER_002767,responsible_borrower,2,1,62.5,16
USER_002768,non_borrower,0,-1,0.0,14
USER_002769,non_borrower,0,-1,0.0,17
USER_002770,responsible_borrower,2,0,78.125,12
USER_002771,responsible_borrower,3,0,97.65625,27
USER_002772,occasional_borrower,2,1,62.5,16
USER_002773,non_borrower,0,-1,0.0,16
USER_002774,occasional_borrower,2,1,62.5,22
USER_002775,non_borrower,0,-1,0.0,20
USER_002776,non_borrower,0,-1,0.0,14
USER_002777,responsible_borrower,3,0,97.65625,19
USER_002778,non_borrower,0,-1,0.0,17
USER_002779,occasional_borrower,1,0,62.5,21
USER_002780,non_borrower,0,-1,0.0,22
USER_002781,non_borrower,0,-1,0.0,15
USER_002782,non_borrower,0,-1,0.0,17
USER_002783,occasional_borrower,1,1,50.0,16
USER_002784,non_borrower,0,-1,0.0,18
USER_002785,responsible_borrower,2,1,50.0,14
USER_002786,responsible_borrower,4,1,97.65625,31
USER_002787,non_borrower,0,-1,0.0,17
USER_002788,responsible_borrower,2,0,78.125,14
USER_002789,risky_borrower,3,1,50.0,28
USER_002790,responsible_borrower,2,0,78.125,19
USER_002791,risky_borrower,2,1,50.0,17
USER_002792,non_borrower,0,-1,0.0,19
USER_002793,non_borrower,0,-1,0.0,14
USER_002794,responsible_borrower,3,1,62.5,27
USER_002795,responsible_borrower,2,1,62.5,22
USER_002796,non_borrower,0,-1,0.0,18
USER_002797,responsible_borrower,3,0,97.65625,22
USER_002798,risky_borrower,3,2,50.0,20
USER_002799,non_borrower,0,-1,0.0,12
USER_002800,non_borrower,0,-1,0.0,19
USER_002801,occasional_borrower,1,0,62.5,16
USER_002802,risky_borrower,2,1,50.0,18
USER_002803,non_borrower,0,-1,0.0,12
USER_002804,responsible_borrower,2,1,62.5,16
USER_002805,non_borrower,0,-1,0.0,11
USER_002806,responsible_borrower,2,1,62.5,20
USER_002807,non_borrower,0,-1,0.0,23
USER_002808,responsible_borrower,4,1,78.125,27
USER_002809,responsible_borrower,2,0,78.125,21
USER_002810,responsible_borrower,3,1,78.125,23
USER_002811,non_borrower,0,-1,0.0,15
USER_002812,non_borrower,0,-1,0.0,20
USER_002813,non_borrower,0,-1,0.0,10
USER_002814,risky_borrower,4,1,50.0,32
USER_002815,non_borrower,0,-1,0.0,12
USER_002816,non_borrower,0,-1,0.0,13
USER_002817,non_borrower,0,-1,0.0,21
USER_002818,responsible_borrower,2,0,78.125,19
USER_002819,non_borrower,0,-1,0.0,19
USER_002820,occasional_borrower,1,1,50.0,20
USER_002821,responsible_borrower,3,1,78.125,28
USER_002822,responsible_borrower,2,0,78.125,22
USER_002823,non_borrower,0,-1,0.0,15
USER_002824,responsible_borrower,2,0,78.125,19
USER_002825,responsible_borrower,3,0,97.65625,18
USER_002826,responsible_borrower,3,0,97.65625,22
USER_002827,non_borrower,0,-1,0.0,10
USER_002828,responsible_borrower,2,0,78.125,17
USER_002829,non_borrower,0,-1,0.0,13
USER_002830,non_borrower,0,-1,0.0,14
USER_002831,responsible_borrower,3,0,97.65625,27
USER_002832,occasional_borrower,1,1,50.0,20
USER_002833,responsible_borrower,4,0,122.0703125,22
USER_002834,non_borrower,0,-1,0.0,18
USER_002835,non_borrower,0,-1,0.0,21
USER_002836,non_borrower,0,-1,0.0,15
USER_002837,non_borrower,0,-1,0.0,14
USER_002838,non_borrower,0,-1,0.0,17
USER_002839,responsible_borrower,2,0,78.125,18
USER_002840,non_borrower,0,-1,0.0,19
USER_002841,non_borrower,0,-1,0.0,20
USER_002842,non_borrower,0,-1,0.0,17
USER_002843,non_borrower,0,-1,0.0,23
USER_002844,risky_borrower,2,2,50.0,14
USER_002845,responsible_borrower,1,1,50.0,12
USER_002846,responsible_borrower,3,0,97.65625,15
USER_002847,occasional_borrower,2,1,62.5,19
USER_002848,responsible_borrower,3,0,97.65625,28
USER_002849,non_borrower,0,-1,0.0,17
USER_002850,responsible_borrower,3,0,97.65625,21
USER_002851,non_borrower,0,-1,0.0,13
USER_002852,responsible_borrower,3,0,97.65625,28
USER_002853,responsible_borrower,3,0,97.65625,19
USER_002854,responsible_borrower,2,0,78.125,20
USER_002855,responsible_borrower,3,0,97.65625,22
USER_002856,responsible_borrower,3,0,97.65625,23
USER_002857,occasional_borrower,2,1,62.5,14
USER_002858,responsible_borrower,3,1,62.5,17
USER_002859,non_borrower,0,-1,0.0,11
USER_002860,responsible_borrower,2,0,78.125,18
USER_002861,non_borrower,0,-1,0.0,10
USER_002862,responsible_borrower,2,0,78.125,21
USER_002863,responsible_borrower,2,0,78.125,22
USER_002864,responsible_borrower,3,0,97.65625,24
USER_002865,non_borrower,0,-1,0.0,14
USER_002866,non_borrower,0,-1,0.0,14
USER_002867,non_borrower,0,-1,0.0,16
USER_002868,non_borrower,0,-1,0.0,21
USER_002869,defaulter,1,2,50.0,7
USER_002870,responsible_borrower,2,0,78.125,20
USER_002871,non_borrower,0,-1,0.0,15
USER_002872,non_borrower,0,-1,0.0,18
USER_002873,non_borrower,0,-1,0.0,17
USER_002874,non_borrower,0,-1,0.0,14
USER_002875,defaulter,1,2,50.0,14
USER_002876,occasional_borrower,1,0,62.5,13
USER_002877,non_borrower,0,-1,0.0,10
USER_002878,non_borrower,0,-1,0.0,11
USER_002879,non_borrower,0,-1,0.0,19
USER_002880,non_borrower,0,-1,0.0,24
USER_002881,occasional_borrower,1,0,62.5,23
USER_002882,non_borrower,0,-1,0.0,16
USER_002883,risky_borrower,1,2,50.0,18
USER_002884,responsible_borrower,4,1,97.65625,25
USER_002885,non_borrower,0,-1,0.0,19
USER_002886,non_borrower,0,-1,0.0,13
USER_002887,non_borrower,0,-1,0.0,8
USER_002888,responsible_borrower,2,0,78.125,16
USER_002889,responsible_borrower,2,0,78.125,15
USER_002890,non_borrower,0,-1,0.0,17
USER_002891,non_borrower,0,-1,0.0,9
USER_002892,occasional_borrower,2,0,78.125,17
USER_002893,non_borrower,0,-1,0.0,7
USER_002894,responsible_borrower,2,1,62.5,13
USER_002895,responsible_borrower,4,0,122.0703125,27
USER_002896,non_borrower,0,-1,0.0,11
USER_002897,non_borrower,0,-1,0.0,17
USER_002898,non_borrower,0,-1,0.0,21
USER_002899,responsible_borrower,3,0,97.65625,19
USER_002900,defaulter,1,2,50.0,22
USER_002901,responsible_borrower,2,0,78.125,15
USER_002902,non_borrower,0,-1,0.0,11
USER_002903,responsible_borrower,2,0,78.125,15
USER_002904,risky_borrower,1,2,50.0,15
USER_002905,non_borrower,0,-1,0.0,15
USER_002906,responsible_borrower,2,0,78.125,20
USER_002907,non_borrower,0,-1,0.0,16
USER_002908,occasional_borrower,1,0,62.5,19
USER_002909,responsible_borrower,3,0,97.65625,21
USER_002910,responsible_borrower,3,0,97.65625,23
USER_002911,non_borrower,0,-1,0.0,21
USER_002912,responsible_borrower,4,0,122.0703125,25
USER_002913,risky_borrower,2,2,50.0,16
USER_002914,responsible_borrower,3,0,97.65625,21
USER_002915,responsible_borrower,3,1,78.125,23
USER_002916,responsible_borrower,1,0,62.5,11
USER_002917,responsible_borrower,3,0,97.65625,17
USER_002918,responsible_borrower,2,1,62.5,15
USER_002919,responsible_borrower,1,0,62.5,11
USER_002920,responsible_borrower,3,1,78.125,22
USER_002921,occasional_borrower,1,1,50.0,19
USER_002922,risky_borrower,4,1,50.0,24
USER_002923,responsible_borrower,3,1,78.125,23
USER_002924,occasional_borrower,1,1,50.0,12
USER_002925,non_borrower,0,-1,0.0,21
USER_002926,non_borrower,0,-1,0.0,18
USER_002927,non_borrower,0,-1,0.0,13
USER_002928,non_borrower,0,-1,0.0,14
USER_002929,responsible_borrower,2,0,78.125,17
USER_002930,occasional_borrower,2,0,78.125,19
USER_002931,responsible_borrower,2,0,78.125,15
USER_002932,non_borrower,0,-1,0.0,13
USER_002933,risky_borrower,2,2,50.0,16
USER_002934,non_borrower,0,-1,0.0,27
USER_002935,occasional_borrower,2,0,78.125,15
USER_002936,responsible_borrower,3,0,97.65625,19
USER_002937,non_borrower,0,-1,0.0,17
USER_002938,responsible_borrower,3,0,97.65625,19
USER_002939,non_borrower,0,-1,0.0,12
USER_002940,responsible_borrower,2,0,78.125,16
USER_002941,responsible_borrower,2,0,78.125,17
USER_002942,risky_borrower,3,1,50.0,19
USER_002943,responsible_borrower,3,1,78.125,20
USER_002944,risky_borrower,3,1,50.0,18
USER_002945,non_borrower,0,-1,0.0,15
USER_002946,responsible_borrower,2,0,78.125,15
USER_002947,non_borrower,0,-1,0.0,16
USER_002948,occasional_borrower,2,1,50.0,21
USER_002949,non_borrower,0,-1,0.0,7
USER_002950,responsible_borrower,2,1,62.5,22
USER_002951,responsible_borrower,3,0,97.65625,23
USER_002952,defaulter,1,2,50.0,12
USER_002953,non_borrower,0,-1,0.0,19
USER_002954,responsible_borrower,4,0,122.0703125,24
USER_002955,non_borrower,0,-1,0.0,17
USER_002956,non_borrower,0,-1,0.0,18
USER_002957,responsible_borrower,2,0,78.125,24
USER_002958,responsible_borrower,4,1,97.65625,29
USER_002959,responsible_borrower,2,0,78.125,19
USER_002960,responsible_borrower,2,0,78.125,21
USER_002961,responsible_borrower,2,0,78.125,16
USER_002962,non_borrower,0,-1,0.0,15
USER_002963,non_borrower,0,-1,0.0,21
USER_002964,occasional_borrower,2,1,62.5,15
USER_002965,defaulter,1,2,50.0,13
USER_002966,non_borrower,0,-1,0.0,14
USER_002967,non_borrower,0,-1,0.0,10
USER_002968,responsible_borrower,2,1,62.5,23
USER_002969,occasional_borrower,1,1,50.0,13
USER_002970,occasional_borrower,1,0,62.5,19
USER_002971,non_borrower,0,-1,0.0,12
USER_002972,responsible_borrower,3,1,78.125,25
USER_002973,non_borrower,0,-1,0.0,18
USER_002974,non_borrower,0,-1,0.0,15
USER_002975,occasional_borrower,1,0,62.5,22
USER_002976,responsible_borrower,2,0,78.125,20
USER_002977,non_borrower,0,-1,0.0,14
USER_002978,non_borrower,0,-1,0.0,14
USER_002979,responsible_borrower,4,0,122.0703125,27
USER_002980,responsible_borrower,2,0,78.125,15
USER_002981,non_borrower,0,-1,0.0,9
USER_002982,responsible_borrower,3,0,97.65625,25
USER_002983,occasional_borrower,2,1,50.0,17
USER_002984,responsible_borrower,3,0,97.65625,18
USER_002985,non_borrower,0,-1,0.0,15
USER_002986,non_borrower,0,-1,0.0,12
USER_002987,non_borrower,0,-1,0.0,18
USER_002988,risky_borrower,3,1,50.0,18
USER_002989,non_borrower,0,-1,0.0,14
USER_002990,non_borrower,0,-1,0.0,10
USER_002991,non_borrower,0,-1,0.0,15
USER_002992,non_borrower,0,-1,0.0,16
USER_002993,responsible_borrower,2,0,78.125,15
USER_002994,non_borrower,0,-1,0.0,15
USER_002995,non_borrower,0,-1,0.0,16
USER_002996,responsible_borrower,2,0,78.125,22
USER_002997,non_borrower,0,-1,0.0,10
USER_002998,responsible_borrower,3,0,97.65625,21
USER_002999,non_borrower,0,-1,0.0,23
USER_003000,responsible_borrower,3,0,97.65625,22
USER_003001,risky_borrower,3,1,50.0,16
USER_003002,responsible_borrower,3,0,97.65625,26
USER_003003,non_borrower,0,-1,0.0,15
USER_003004,non_borrower,0,-1,0.0,19
USER_003005,non_borrower,0,-1,0.0,16
USER_003006,responsible_borrower,4,0,122.0703125,28
USER_003007,occasional_borrower,2,0,78.125,16
USER_003008,non_borrower,0,-1,0.0,16
USER_003009,non_borrower,0,-1,0.0,16
USER_003010,responsible_borrower,3,0,97.65625,18
USER_003011,occasional_borrower,1,0,62.5,19
USER_003012,responsible_borrower,2,0,78.125,18
USER_003013,occasional_borrower,1,0,62.5,22
USER_003014,non_borrower,0,-1,0.0,13
USER_003015,occasional_borrower,2,0,78.125,17
USER_003016,occasional_borrower,1,0,62.5,18
USER_003017,responsible_borrower,2,0,78.125,17
USER_003018,responsible_borrower,2,0,78.125,24
USER_003019,occasional_borrower,1,2,50.0,20
USER_003020,risky_borrower,2,2,50.0,17
USER_003021,non_borrower,0,-1,0.0,16
USER_003022,responsible_borrower,1,0,62.5,12
USER_003023,responsible_borrower,1,0,62.5,13
USER_003024,responsible_borrower,3,1,78.125,24
USER_003025,occasional_borrower,2,1,50.0,16
USER_003026,non_borrower,0,-1,0.0,14
USER_003027,responsible_borrower,3,0,97.65625,20
USER_003028,non_borrower,0,-1,0.0,14
USER_003029,responsible_borrower,2,0,78.125,17
USER_003030,responsible_borrower,2,0,78.125,18
USER_003031,responsible_borrower,3,1,78.125,17
USER_003032,responsible_borrower,2,0,78.125,18
USER_003033,occasional_borrower,1,0,62.5,18
USER_003034,responsible_borrower,3,1,78.125,19
USER_003035,responsible_borrower,2,0,78.125,14
USER_003036,responsible_borrower,2,0,78.125,22
USER_003037,responsible_borrower,1,0,62.5,8
USER_003038,non_borrower,0,-1,0.0,11
USER_003039,responsible_borrower,3,1,78.125,27
USER_003040,occasional_borrower,2,0,78.125,22
USER_003041,responsible_borrower,3,0,97.65625,18
USER_003042,non_borrower,0,-1,0.0,12
USER_003043,responsible_borrower,2,0,78.125,22
USER_003044,responsible_borrower,2,0,78.125,19
USER_003045,responsible_borrower,2,0,78.125,15
USER_003046,responsible_borrower,2,1,62.5,21
USER_003047,non_borrower,0,-1,0.0,13
USER_003048,non_borrower,0,-1,0.0,14
USER_003049,non_borrower,0,-1,0.0,28
USER_003050,occasional_borrower,2,0,78.125,17
USER_003051,non_borrower,0,-1,0.0,10
USER_003052,responsible_borrower,3,1,78.125,16
USER_003053,non_borrower,0,-1,0.0,14
USER_003054,non_borrower,0,-1,0.0,13
USER_003055,occasional_borrower,2,0,78.125,20
USER_003056,non_borrower,0,-1,0.0,16
USER_003057,occasional_borrower,1,1,50.0,12
USER_003058,risky_borrower,2,1,50.0,18
USER_003059,non_borrower,0,-1,0.0,17
USER_003060,non_borrower,0,-1,0.0,10
USER_003061,non_borrower,0,-1,0.0,14
USER_003062,responsible_borrower,2,1,62.5,23
USER_003063,occasional_borrower,1,1,50.0,16
USER_003064,responsible_borrower,3,1,78.125,16
USER_003065,responsible_borrower,3,1,78.125,22
USER_003066,non_borrower,0,-1,0.0,19
USER_003067,defaulter,1,2,50.0,15
USER_003068,responsible_borrower,2,0,78.125,10
USER_003069,responsible_borrower,3,0,97.65625,20
USER_003070,risky_borrower,4,1,50.0,25
USER_003071,responsible_borrower,2,0,78.125,15
USER_003072,responsible_borrower,3,0,97.65625,20
USER_003073,occasional_borrower,1,1,50.0,15
USER_003074,responsible_borrower,3,1,78.125,27
USER_003075,non_borrower,0,-1,0.0,14
USER_003076,occasional_borrower,1,0,62.5,12
USER_003077,responsible_borrower,4,0,122.0703125,27
USER_003078,non_borrower,0,-1,0.0,14
USER_003079,responsible_borrower,2,0,78.125,17
USER_003080,responsible_borrower,2,0,78.125,19
USER_003081,non_borrower,0,-1,0.0,14
USER_003082,non_borrower,0,-1,0.0,11
USER_003083,non_borrower,0,-1,0.0,12
USER_003084,responsible_borrower,4,0,122.0703125,33
USER_003085,responsible_borrower,2,0,78.125,13
USER_003086,responsible_borrower,2,0,78.125,24
USER_003087,risky_borrower,3,1,50.0,19
USER_003088,non_borrower,0,-1,0.0,15
USER_003089,responsible_borrower,2,1,50.0,18
USER_003090,non_borrower,0,-1,0.0,11
USER_003091,responsible_borrower,2,0,78.125,19
USER_003092,non_borrower,0,-1,0.0,16
USER_003093,responsible_borrower,2,0,78.125,23
USER_003094,non_borrower,0,-1,0.0,20
USER_003095,responsible_borrower,2,0,78.125,19
USER_003096,non_borrower,0,-1,0.0,14
USER_003097,responsible_borrower,3,0,97.65625,27
USER_003098,non_borrower,0,-1,0.0,13
USER_003099,responsible_borrower,2,0,78.125,15
USER_003100,non_borrower,0,-1,0.0,14
USER_003101,occasional_borrower,2,1,62.5,22
USER_003102,non_borrower,0,-1,0.0,11
USER_003103,non_borrower,0,-1,0.0,12
USER_003104,risky_borrower,2,1,50.0,19
USER_003105,non_borrower,0,-1,0.0,11
USER_003106,non_borrower,0,-1,0.0,15
USER_003107,non_borrower,0,-1,0.0,9
USER_003108,occasional_borrower,1,0,62.5,25
USER_003109,non_borrower,0,-1,0.0,15
USER_003110,responsible_borrower,3,0,97.65625,27
USER_003111,non_borrower,0,-1,0.0,21
USER_003112,responsible_borrower,3,0,97.65625,20
USER_003113,non_borrower,0,-1,0.0,15
USER_003114,risky_borrower,4,1,50.0,25
USER_003115,occasional_borrower,1,0,62.5,19
USER_003116,occasional_borrower,2,1,62.5,18
USER_003117,non_borrower,0,-1,0.0,12
USER_003118,non_borrower,0,-1,0.0,11
USER_003119,non_borrower,0,-1,0.0,11
USER_003120,responsible_borrower,3,0,97.65625,24
USER_003121,occasional_borrower,1,1,50.0,19
USER_003122,non_borrower,0,-1,0.0,12
USER_003123,non_borrower,0,-1,0.0,9
USER_003124,responsible_borrower,2,1,50.0,23
USER_003125,responsible_borrower,2,0,78.125,10
USER_003126,non_borrower,0,-1,0.0,16
USER_003127,defaulter,1,2,50.0,14
USER_003128,non_borrower,0,-1,0.0,18
USER_003129,non_borrower,0,-1,0.0,16
USER_003130,occasional_borrower,1,0,62.5,17
USER_003131,responsible_borrower,3,0,97.65625,21
USER_003132,responsible_borrower,2,0,78.125,16
USER_003133,non_borrower,0,-1,0.0,13
USER_003134,occasional_borrower,1,1,50.0,12
USER_003135,risky_borrower,1,2,50.0,18
USER_003136,non_borrower,0,-1,0.0,15
USER_003137,responsible_borrower,4,1,97.65625,26
USER_003138,occasional_borrower,2,1,62.5,17
USER_003139,non_borrower,0,-1,0.0,14
USER_003140,occasional_borrower,1,1,50.0,19
USER_003141,non_borrower,0,-1,0.0,14
USER_003142,responsible_borrower,4,0,122.0703125,27
USER_003143,non_borrower,0,-1,0.0,16
USER_003144,non_borrower,0,-1,0.0,13
USER_003145,responsible_borrower,2,0,78.125,17
USER_003146,non_borrower,0,-1,0.0,14
USER_003147,responsible_borrower,2,0,78.125,23
USER_003148,responsible_borrower,1,0,62.5,8
USER_003149,responsible_borrower,3,0,97.65625,19
USER_003150,responsible_borrower,2,0,78.125,15
USER_003151,non_borrower,0,-1,0.0,9
USER_003152,occasional_borrower,2,1,62.5,17
USER_003153,non_borrower,0,-1,0.0,15
USER_003154,responsible_borrower,2,1,62.5,16
USER_003155,risky_borrower,2,1,50.0,17
USER_003156,non_borrower,0,-1,0.0,18
USER_003157,occasional_borrower,1,0,62.5,18
USER_003158,non_borrower,0,-1,0.0,12
USER_003159,risky_borrower,4,1,50.0,28
USER_003160,non_borrower,0,-1,0.0,15
USER_003161,non_borrower,0,-1,0.0,15
USER_003162,responsible_borrower,3,1,62.5,19
USER_003163,risky_borrower,3,1,50.0,20
USER_003164,occasional_borrower,1,0,62.5,9
USER_003165,non_borrower,0,-1,0.0,16
USER_003166,responsible_borrower,2,0,78.125,21
USER_003167,non_borrower,0,-1,0.0,16
USER_003168,non_borrower,0,-1,0.0,14
USER_003169,occasional_borrower,1,0,62.5,21
USER_003170,occasional_borrower,2,1,62.5,20
USER_003171,responsible_borrower,2,0,78.125,16
USER_003172,risky_borrower,3,1,50.0,22
USER_003173,responsible_borrower,2,0,78.125,13
USER_003174,responsible_borrower,4,1,97.65625,31
USER_003175,responsible_borrower,3,0,97.65625,18
USER_003176,non_borrower,0,-1,0.0,18
USER_003177,occasional_borrower,2,1,62.5,27
USER_003178,responsible_borrower,2,0,78.125,23
USER_003179,non_borrower,0,-1,0.0,10
USER_003180,occasional_borrower,2,0,78.125,16
USER_003181,responsible_borrower,3,1,78.125,26
USER_003182,non_borrower,0,-1,0.0,23
USER_003183,responsible_borrower,2,0,78.125,15
USER_003184,responsible_borrower,3,0,97.65625,20
USER_003185,non_borrower,0,-1,0.0,18
USER_003186,responsible_borrower,1,0,62.5,13
USER_003187,non_borrower,0,-1,0.0,14
USER_003188,risky_borrower,3,1,50.0,22
USER_003189,occasional_borrower,1,0,62.5,11
USER_003190,non_borrower,0,-1,0.0,16
USER_003191,responsible_borrower,2,0,78.125,15
USER_003192,responsible_borrower,3,0,97.65625,23
USER_003193,non_borrower,0,-1,0.0,11
USER_003194,responsible_borrower,2,0,78.125,27
USER_003195,non_borrower,0,-1,0.0,14
USER_003196,responsible_borrower,3,1,78.125,23
USER_003197,non_borrower,0,-1,0.0,15
USER_003198,responsible_borrower,2,0,78.125,15
USER_003199,occasional_borrower,2,0,78.125,22
USER_003200,non_borrower,0,-1,0.0,14
USER_003201,occasional_borrower,1,0,62.5,14
USER_003202,occasional_borrower,2,0,78.125,22
USER_003203,non_borrower,0,-1,0.0,9
USER_003204,non_borrower,0,-1,0.0,20
USER_003205,occasional_borrower,2,0,78.125,19
USER_003206,non_borrower,0,-1,0.0,24
USER_003207,non_borrower,0,-1,0.0,16
USER_003208,non_borrower,0,-1,0.0,21
USER_003209,non_borrower,0,-1,0.0,13
USER_003210,occasional_borrower,1,1,50.0,18
USER_003211,responsible_borrower,2,0,78.125,24
USER_003212,responsible_borrower,2,0,78.125,15
USER_003213,responsible_borrower,2,0,78.125,25
USER_003214,non_borrower,0,-1,0.0,19
USER_003215,responsible_borrower,3,1,78.125,24
USER_003216,risky_borrower,6,1,50.0,35
USER_003217,responsible_borrower,2,1,50.0,16
USER_003218,risky_borrower,2,2,50.0,22
USER_003219,risky_borrower,3,1,50.0,18
USER_003220,occasional_borrower,1,2,50.0,19
USER_003221,non_borrower,0,-1,0.0,12
USER_003222,non_borrower,0,-1,0.0,14
USER_003223,responsible_borrower,2,0,78.125,15
USER_003224,responsible_borrower,2,0,78.125,15
USER_003225,non_borrower,0,-1,0.0,18
USER_003226,responsible_borrower,4,0,122.0703125,24
USER_003227,non_borrower,0,-1,0.0,10
USER_003228,responsible_borrower,3,1,78.125,24
USER_003229,non_borrower,0,-1,0.0,15
USER_003230,non_borrower,0,-1,0.0,21
USER_003231,responsible_borrower,2,0,78.125,22
USER_003232,responsible_borrower,3,0,97.65625,24
USER_003233,risky_borrower,3,1,50.0,21
USER_003234,responsible_borrower,3,0,97.65625,22
USER_003235,occasional_borrower,2,0,78.125,14
USER_003236,responsible_borrower,2,0,78.125,20
USER_003237,non_borrower,0,-1,0.0,9
USER_003238,non_borrower,0,-1,0.0,14
USER_003239,responsible_borrower,2,0,78.125,17
USER_003240,responsible_borrower,2,0,78.125,20
USER_003241,non_borrower,0,-1,0.0,8
USER_003242,responsible_borrower,4,1,97.65625,26
USER_003243,risky_borrower,3,1,50.0,23
USER_003244,occasional_borrower,1,2,50.0,10
USER_003245,non_borrower,0,-1,0.0,11
USER_003246,risky_borrower,2,1,50.0,16
USER_003247,responsible_borrower,3,0,97.65625,20
USER_003248,non_borrower,0,-1,0.0,16
USER_003249,non_borrower,0,-1,0.0,21
USER_003250,non_borrower,0,-1,0.0,17
USER_003251,occasional_borrower,1,0,62.5,12
USER_003252,defaulter,1,2,50.0,13
USER_003253,non_borrower,0,-1,0.0,15
USER_003254,responsible_borrower,2,0,78.125,20
USER_003255,risky_borrower,1,2,50.0,17
USER_003256,non_borrower,0,-1,0.0,16
USER_003257,responsible_borrower,2,0,78.125,23
USER_003258,non_borrower,0,-1,0.0,13
USER_003259,risky_borrower,2,1,50.0,17
USER_003260,non_borrower,0,-1,0.0,18
USER_003261,non_borrower,0,-1,0.0,9
USER_003262,non_borrower,0,-1,0.0,9
USER_003263,non_borrower,0,-1,0.0,15
USER_003264,non_borrower,0,-1,0.0,25
USER_003265,non_borrower,0,-1,0.0,12
USER_003266,responsible_borrower,2,0,78.125,13
USER_003267,non_borrower,0,-1,0.0,11
USER_003268,non_borrower,0,-1,0.0,21
USER_003269,responsible_borrower,3,0,97.65625,26
USER_003270,non_borrower,0,-1,0.0,19
USER_003271,responsible_borrower,3,0,97.65625,21
USER_003272,non_borrower,0,-1,0.0,10
USER_003273,occasional_borrower,2,1,62.5,13
USER_003274,non_borrower,0,-1,0.0,13
USER_003275,responsible_borrower,3,1,78.125,20
USER_003276,risky_borrower,2,1,50.0,10
USER_003277,responsible_borrower,3,0,97.65625,22
USER_003278,non_borrower,0,-1,0.0,20
USER_003279,non_borrower,0,-1,0.0,18
USER_003280,responsible_borrower,2,0,78.125,13
USER_003281,non_borrower,0,-1,0.0,20
USER_003282,responsible_borrower,1,0,62.5,10
USER_003283,non_borrower,0,-1,0.0,11
USER_003284,non_borrower,0,-1,0.0,12
USER_003285,non_borrower,0,-1,0.0,9
USER_003286,occasional_borrower,2,0,78.125,23
USER_003287,responsible_borrower,3,1,78.125,25
USER_003288,occasional_borrower,2,2,50.0,25
USER_003289,non_borrower,0,-1,0.0,19
USER_003290,defaulter,1,2,50.0,14
USER_003291,responsible_borrower,2,0,78.125,18
USER_003292,non_borrower,0,-1,0.0,18
USER_003293,defaulter,1,2,50.0,16
USER_003294,non_borrower,0,-1,0.0,15
USER_003295,responsible_borrower,4,0,122.0703125,26
USER_003296,responsible_borrower,2,0,78.125,17
USER_003297,non_borrower,0,-1,0.0,21
USER_003298,risky_borrower,2,1,50.0,15
USER_003299,non_borrower,0,-1,0.0,13
USER_003300,occasional_borrower,1,1,50.0,11
USER_003301,non_borrower,0,-1,0.0,21
USER_003302,non_borrower,0,-1,0.0,15
USER_003303,non_borrower,0,-1,0.0,20
USER_003304,responsible_borrower,2,1,62.5,12
USER_003305,non_borrower,0,-1,0.0,13
USER_003306,non_borrower,0,-1,0.0,21
USER_003307,responsible_borrower,2,0,78.125,21
USER_003308,non_borrower,0,-1,0.0,14
USER_003309,responsible_borrower,3,0,97.65625,20
USER_003310,non_borrower,0,-1,0.0,16
USER_003311,occasional_borrower,1,1,50.0,15
USER_003312,occasional_borrower,1,1,50.0,18
USER_003313,non_borrower,0,-1,0.0,16
USER_003314,non_borrower,0,-1,0.0,15
USER_003315,non_borrower,0,-1,0.0,7
USER_003316,responsible_borrower,3,0,97.65625,28
USER_003317,responsible_borrower,3,0,97.65625,17
USER_003318,occasional_borrower,1,1,50.0,15
USER_003319,responsible_borrower,4,0,122.0703125,22
USER_003320,non_borrower,0,-1,0.0,14
USER_003321,non_borrower,0,-1,0.0,17
USER_003322,responsible_borrower,2,0,78.125,13
USER_003323,occasional_borrower,1,0,62.5,18
USER_003324,non_borrower,0,-1,0.0,9
